5.0 out of 5 stars,"So, like many of yall I was a little skeptical about buying a phone online. I've never done it before, however.. I have had it since Monday and it came in perfect condition, there was no scratches, no dings and the software runs perfectly. I just slipped my AT&T sim card into it and here we are. Lol, honestly, everything about this phone is so good, the camera quality is great, the battery lasts me ALL day and I constantly scroll through apps. The screen is big and bright so you can see everything you are reading and I love how thin and easy to hold the phone is. I 100% recommend this phone to anyone!!
            "
5.0 out of 5 stars,"I don't usually leave reviews but this phone is stunning. I bought the phone through a third party seller that offered the phone with a bundle of high quality accessories. All for $40 dollars less than the listed Amazon price. I couldn't be happier with my purchase.A warning though like many other reviewers this phone is very delicate put a good case and screen protector on this phone it definitely is not meant to be naked. The water proof design is a life savior as my previous phones had died to h2o, it's nice to know this phone is safe against most situations.
            "
5.0 out of 5 stars,"Overall, I am very satisfied with the phone. The camera is quite good but it doesn't handle low-light as well as I had hoped. The screen is definitely scratch resistant (you can scratch at the screen with your keys and it won't leave a mark). The glass (front and back) are NOT impact resistant and you can expect them to crack the first time the phone falls from your hands and hits a hard floor (I was aware of this issue beforehand, so no complaints here).
            "
5.0 out of 5 stars,"Paid 489.99, knowing it had cosmetic damage and used. Came with clear case and charger. Had phone for 2 days. Technology speaking: so far so good. Only two minor obvious scratches and 1 barely noticable (mind you it was to be expected) but both were on the back screen which appears to be easily replaced and I'm the type of person to take the time out to do that.the other is easily covered with a case...no front screen damage, came two days early; seems like a steal for an avg  $800/unlocked phone.
            "
2.0 out of 5 stars,"i purchased my galaxy s8 and everything was great and running perfectly. After about a month or two of me having service under metro pcs (yes i know they arent the best) my phone randomly started saying that i couldnt receive service anymore. after taking it yo metro pcs, i was told they cannot really help me because it was not purchased from. the phone still works fine and this review was written from the actual phone but i cannot have service turned on because of (as it was explained to me) a problem with unlocked phones being kind of a roll of the dice especially when purchasing it online. i didnt want to go through fighting with the company to work a deal with samsung on my warranty because i didnt have time working 14 hours a day and seeing reviews saying that they dont help you anyway.overall the phone is awesome and works fine. that has been my only issue and ive had the phone for nearly a year in 3 months. i guess you get what you paid for, saving a couple hundred but cannot get service. it works on wifi but cant call or text from it but i have to much on here to get rid of it or something.
            "
5.0 out of 5 stars,"i upgraded from the S5 to the S8 what a major difference i activated it on the verizon network and since i already had a verizon phone it was as easy as installing my verison sim card in the S8 and turning it on. I would highly recommend this phone
            "
5.0 out of 5 stars,"Second smart phone I got on Amazon. Got another great deal! The only issue is with Verizon for what ever reason when I have a voice message it does not notify me or have an indicator because I did not get it from Verizon. That is what the Verizon tech told me. Otherwise I am very happy with this purchase.
            "
5.0 out of 5 stars,"The phone itself is great, but not the primary reason for this review. Amazon customer service is. Concerns were raised upon delivery when the seal on the box was compromised, but both items were still inside. Upon further inspection, I noticed there was no factory seal on the phone box itself, which essentially voids the ""new"" description of the phone. I immediately called customer service to voice my concerns and have them noted on the order. They understood and promptly began working on a solution. The adequate compensation was nice, but not my priority. Having the notes on the order in the event that I discover problems with the device was. I was told that if something should surface, the problem will be addressed, resolved, or replaced. I found comfort in that. So overall, Amazon customer service was great in this case. The device itself has exceeded my expectations so far, and would recommend it. In fact, I'll be looking into purchasing another for my other half.
            "
5.0 out of 5 stars,"This phone is just amazing. With the included app and USB cable adapters it was super easy to transfer all my files, including text messages from my old Motorola Droid to this Samsung S8. For those that are wondering, I was able to easily set up this new phone up with Verizon. Did not even need to call in. Anyone who says this phone does not work with Verizon is wrong. I can't say enough good things about this phone. If you are thinking about it, just buy one. You will love it! Wish the speaker where a little louder, but otherwise this phone is perfect.
            "
5.0 out of 5 stars,"I bought this phone used. I was skeptical. I went on seller options and found one that was in good condition. I got a description of the exact phone. The seller indicated that the phone had a few scratches on the back but the  overall condition was good. When I got the phone it appeared brand new, no scratches. It functions excellently.  I've been using it since November and feel like I bought it brand new.
            "
5.0 out of 5 stars,"I am extremely satisfied with this phone. Had no issues activating it with my current Verizon account. Just went to the retailer for a free SIM card and they set everything up. One thing that I wished I had known prior to purchasing this was that with an unlocked phone you will  not have voicemail notifications. This is software that is installed by carriers onto the carrier specific phones. The only way you will know if you have voicemail is to call your mailbox. There are some apps available to download so this really isn't an issue. I just wish I had known about this so I wouldnt have missed some messages.
            "
2.0 out of 5 stars,"I am sure I would have liked this phone as I had done plenty of research before purchasing. The phone itself is fine however upon boot it appeared to be defaulted to Spanish. Not a good sign. The phone is touted to be an unlocked US version of the phone, however, this does not appear to be the case for the one I got. After changing the language for the phone and pulling the version number (SM-G950F), I determined this one to be a European version. There is NO CDMA radio capability and Verizon fails to provision this phone on their network. A bit disappointed and returning.
            "
1.0 out of 5 stars,"I have Verizon and they said that this wasn't an Unlocked phone. I am returning this.
            "
5.0 out of 5 stars,"Works well with armor case.  I applied with case on to get an exact fit.  Bubbles disappeared within 2 days to leave a completely transparent voating..  So far protector has stayed on without issue for nine days.  I like the texture and touch sensitivity is gone.
            "
1.0 out of 5 stars,"the phone worked fine for about a month, but then got stuck in a boot loop. It stopped working completely less than a week out of the return window. Samsung support has done nothing and say to call a number that never picks up after 3+ hours. I am in no way happy, this is god awful service on a broken product.
            "
5.0 out of 5 stars,"If you are hesitant about buying this phone, simple .. DONT BE. I love it. I really don't need to be writing 4 paragraphs to explain how great it is, you'll see as soon as you try it out. But yah anyways, I STRONGLY recommend.Don't listen to negative reviews.
            "
2.0 out of 5 stars,"S8 has a consistent and better, more intuitive user interface than prior models.  Very good compatibility with common apps and applications.  But for real, does the world really need another new device with a non standard plug?  Yes, I am going to ding you -3 stars for that silliness.
            "
2.0 out of 5 stars,"I got this phone January 2018. It worked really well for a year. Then the battery drained to 0% while on the charger and would not charge. Wireless or a plug charging would not do a thing. Replaced the battery through a repair company only to have it happen again. Recommend just going through your service provider so you have some insurance.
            "
3.0 out of 5 stars,"I paid money for new one, but from this packaging, I don't feel this is the NEW one. The phone's protection membrane is intact, but I still highly doubt that this is a return product from other!
            "
5.0 out of 5 stars,"Fast efficient and takes awesome pictures.Only drawback is that the fingerprint sensor is beside the camera which might take some time getting used to and looks odd.Awesome infinity displayVery thin and practically no bezelsDisplay : 9/10Audio : 8/10Speed : 8/10Camera : 9/10
            "
1.0 out of 5 stars,"Google removed ""Message tone"" from its Contacts app in the O/S that ships w/ this phone. This is a deal breaker! Each and every text message now has the same damn notification sound. The only work around is supposed to be to download an updated version of the Samsung Messages app to set custom notifications per conversation thread. Of course, going into the app to select update shows it has the latest version of the app which doesn't include  this half-baked work around.Suggestions to switch to a 3rd party app that supports per contact notifications is  unacceptable. It's ridiculous to propose an option that will cause me to lose my 10,000+ text message history.
            "
5.0 out of 5 stars,"Still beautiful and nice compared to the latest smart phones like Galaxy S9 S9+ or note seriesCompact, handy, and productive.If you say this phone is not good, you yet don't know how to use it.
            "
5.0 out of 5 stars,"registered with Samsung, got the warranty, everything works amazingly!
            "
5.0 out of 5 stars,"Much better phone than anything apple I have ever owned! It was either this or an LG!
            "
5.0 out of 5 stars,"I bought this phone for my son he really likes it we have been a Samsung family for years only way I would switch is if they quit making them.  I don't know all the particulars on the S 8 but my son hasn't complained anything about it so that's a good sign
            "
5.0 out of 5 stars,"It came in very good conidition and works just like new! Worked perfectly with AT&T and it has flawless performance. If you just want an S8+ and don't care about a scratch on the glass back or a nick here and there, then you will absolutely love this. Nothing a case or skin can't fix anyways. Make sure to get this from 97% positive and up sellers though, don't take risks when buying products like these.
            "
5.0 out of 5 stars,"This phone is the best! Love how it looks, how it works, and it's not heavy or big at all.
            "
2.0 out of 5 stars,"Apparently Samsung changed the menus, on the open network unlocked phones like this one, and eliminated wireless calling and video calling from the menus.  This is a problem that many people are having with this phone but Samsung refuses to provide a patch to fix the problem. Reviews talk about the phone being capable of wireless calling but for some reason Samsung changed the menu for this open network phone.  You have to download third party apps like Freetone and Skype to use these features.  Other than that the phone works well.
            "
4.0 out of 5 stars,"I've only had the phone for 2 full days so I'm still learning.  But it is user friendly.  I like the size and the different sounds.  On my Blu phone though I could get text messages without having the data turned on.  That would be the biggest thing that I do not like so far.
            "
4.0 out of 5 stars,"Unlocked phone that works as expected.  I purchased to use with prepaid service and was very difficult to activate.  They kept saying the phone was not unlocked.  After about 2 hours was able to resolve.
            "
5.0 out of 5 stars,"Took it to a Verizon store and everything went smooth. The Verizon employee asked me where I purchased the phone. When I told him I bought it off Amazon he said nice phone and that it was unlocked. A lot cheaper than buying from Verizon. Pleased with purchase so far.
            "
5.0 out of 5 stars,"I bought this unlocked Galaxy S8 directly from Amazon - not a 3rd party seller.  Brand new, all accessories in box as advertised.  Brought it to Verizon and once we got a SIM card in it everything worked as it should.  I don’t have any Verizon bloatware on the phone (unlocked) which is a bonus.  Huge upgrade from my old HTC Desire 816  in almost every aspect (though I have to admit the HTC had better stereo speakers).  Amazon price was $180 less than Verizon for the same phone.
            "
5.0 out of 5 stars,"Great cellphone!  It is well made and very easy to work with.  If you can, get the S8 NOTE.  I had one before this and I miss the NOTE.  Nothing beats the NOTE in any category.  I may take a $ loss and go back to/switch to the S8 NOTE.
            "
2.0 out of 5 stars,"There are many issues with this phone.1) battery drains extremely fast , even when not using it2) cant download MMS even after restoring APN and other fixes3) lost calls where phone doesn't ring and caller goes straight to voicemailI have had other Samsung phones in past, but none this bad.Would not recommend.
            "
5.0 out of 5 stars,"Bought 6 months ago, and it's everything I wanted in a phone and more! I avoided setting up Bixby, just cuz I don't use virtual assistants much. The space is so awesome!!! It's also really sturdy - I've dropped it on concrete with nothing more than a thin case to protect it, no issues whatsoever! I hope it lasts a long time!
            "
1.0 out of 5 stars,"My son ordered one of these and had no problems with it. It worked on the Verizon network without a problem so I ordered one for myself. When I tried to activate it the Verizon Network said that it was not compatible with their network. So it depends on which one they send you if it will work or not and unfortunately you will not know until you get the phone.
            "
2.0 out of 5 stars,"3rd month with phone and its progressivly gotten worse. Phone does not come with all features of normal s8 plus such as wifi calling, as well as some camera features. It also drops random calls, as well as won't let people call you randomly. Spend your money elsewhere
            "
5.0 out of 5 stars,"Listen to me right now when I say the S8 is a good phone. Holy crap its amazing super fast HD display this phone is beautiful! Mobile Internation LLC is a trustable place to buy your S8 look at the seller he sells new S8's with no lies or gimmicks. The S8 Got here in one-day I'm playing around with it currently and I'm sure it will gather a lot of attention. If I have any issues ill post them here. This is the type of phone you want to show off people.
            "
5.0 out of 5 stars,"so far so good  the only thing iv noticed that seems to not be the best is the battery life, but honestly upgrading from the phone I got last year to replace a broken one, it's so so so much better. I'm very pleased, I was so scared to buy it off Amazon, over all a great phone
            "
1.0 out of 5 stars,"The phone is amazing but Samsung is still forcing Bixby on it's customers. If you don't know what Bixby is, it's a personal assistant created by Satan himself. It is the most infuriating piece of garbage ever and you have to jump threw a ton of hoops to suppress it in your phone, you can't actually remove it.While the phone itself is amazing i would consider a pixel XL. Hell, after dealing with Bixby i wish i bought one !
            "
3.0 out of 5 stars,"I could not register the galaxy s8+ with Samsung.  I called and gave Samsung support the information on the phone.  It turns out I received the UK version.  It can not be registered in the US.  Temperatures are in Centigrade and I bet some distances are in kilometers.
            "
5.0 out of 5 stars,"The phone is amazing and everything I expected. This review is to confirm other reviews and share what I had to go through to get this phone activated through Verizon.I took the phone to Verizon to get a new SIM card (old Note 4 has Micro sim, this phone has Nano sim) and the Verizon employees said it was not Verizon compatible (error messages came up when they scanned the box) and I had to contact customer service to see if the phone could be added to the Verizon database. The customer service employee was very helpful and reassured me that the phone was Verizon compatible and everything looked good with the phone in their system when she looked up the phone's ID number. They mailed me a new sim card and walked me through over the phone on switching the new sim card. Everything worked well and my phone works fine on our Verizon plan. I saw other reviews of people in similar situations and wanted to confirm that Verizon's customer service was helpful and this unlocked phone worked for me on our Verizon plan by going through these steps. The Verizon store employees either do not have the power in store to recognize the phone or they tell you it is not compatible to try and get you to sign a contract through them and spend more money. Going through customer service was the way to go and within 4 days of getting the phone from Amazon, I got the new sim card from Verizon and my new phone is working great!
            "
5.0 out of 5 stars,"Pros: This phone is not completely outdated as of yet and is still extremely functional and affordable. I had been an iPhone user for many years but their idea of trying to get people to upgrade by killing off the battery and making apps not work because a phone is 2 years old is ridiculous. I refuse to pay $1000 for a phone.Cons: This is simply my opinion but it really has nothing to do with the phone itself. Getting used to working an Android OS again.Alongside with Amazon payment plan, you cannot go wrong with this phone.
            "
4.0 out of 5 stars,"Overall pretty nice phone. Being water resistant is a major plus, and the fact that the touch screen still mostly works while wet is amazing. It kind of stutters and lags a tiny bit which was disappointing. Battery life is hit or miss. Sometimes it lasts 2 days, and sometimes less than 1. Obviously that should be my fault for using apps that drain the battery but I can't figure out why it happens. I'm not a huge fan of the wrap around screen and it makes me really paranoid since almost no cases actually protect the sides. It could be cool technology when they do a 360 degree wrap around screen that covers the back as well, but in its current state I don't really get the point. It does look pretty though (is that the only point...?). Glare is kind of an issue. Bixby is completely awful and I can't believe Samsung locked out the button so people can't reprogram it to do something useful. I don't get why they're competing with Google on that front, and also don't understand why they're competing in the cloud storage market. Another wtf decision is why they include an awesome AMOLED screen but don't take advantage of the power saving features unless you install third party black themes.Major concern: Samsung Premium Care will not cover phones purchased from Amazon, but they will still accept your money. Super scummy move in my opinion. There was no mention of it until I asked a rep (and good thing I did).Despite my many complaints about Samsung's strange decision making, the hardware is pretty good and the stock OS works well with some tweaks.
            "
5.0 out of 5 stars,"Just received my new phone in the mail! Looks real nice! Just found out that I have to have a sims card from Sprint (my service provider) in order to use it! Fortunately, they told me the sims card is free, and that I can either order one or go to the store and get it there! We shall see!
            "
5.0 out of 5 stars,"Just got it and activated it a few days ago. I had to go to the Metro store and pay to get it activated (wouldn't let me do it online fur some reason), but it does work for Metro. Haven't tried the facial recognition yet, but the fingerprint seems to be working fine. Overall the phone is functioning the way it should in my opinion, but of any changes occur I'll try to remember to update my review.
            "
5.0 out of 5 stars,"I switched from an iPhone. Took a day to get used to Android and then I just felt free. The phone is light and thin with excellent screen real estate, fingerprint scanner, and a great camera. I was able to move my SIM card directly to this phone without any interaction with my carrier or their website. Samsung also provides a Smart Switch app that transferred most of my content to the new phone via USB cable. The phone comes with an adapter so you can just use your iPhone cord if you have one.
            "
1.0 out of 5 stars,"This phone may be good but I wouldn’t know because I received a box that only included headphones and a cord. On top of that, I am told that I have to wait three days for them to complete an investigation. To say that I am pissed would be an understatement. As a paying customer, I expect more. The issue is between the warehouse and the shipper, and has nothing to do with me, yet, I am the one being punished.
            "
1.0 out of 5 stars,"Sad.  Was looking forward to this phone and and opening, there were 2 piercings on the screen.  Guess buying from AT&T is better?Disappointed.  2nd item I have returned from Amazon in the last 5 years.
            "
4.0 out of 5 stars,"For the most part this is worth the money.  There is a slight scratch on the screen that isn't noticeable unless you try to look at it. Other than a small scuff on the top edge of the phone (which you can't see with a case on) it is in great cosmetic condition.  Now the battery life is OK but not great.  Auccu Battery says that only 2,879/3,000mah is being used so my battery life isn't as what a new phone would be like. The battery also gets a little warm while playing video games such as PUBG on Recommened settings. But the thing about that is that the seller never told me that this phones battery was in the shape that it is in.
            "
4.0 out of 5 stars,"I was sent an international phone and found out there was no warranty. Was refunded my money with no hassle. Other than that this phone is a great phone. It came in the original packaging and seemed brand new But fragile so get a case and tempered glass protector. I will be re-buying because I loved it . hopefully I will be sent the the proper phone this time.
            "
3.0 out of 5 stars,"Nothing wrong with this unlocked phone itself but it was not totally compatble with Verizon. Advanced calling features such as wifi calling, hd etc are not available. Also no 4g or 3g only lte. I do not recommend purchasing if you have verizon. Had to return phone and buy a phone with Verizon software.
            "
1.0 out of 5 stars,"I should have spent more time looking into this phone. If you search - galaxy s8 searching for gps - you will find at the samsung support site entries dating from 5/11/2017 to today(2/6/2019) about its inability to function.  I have tried the vague solutions they offer without success.  Rare times after hitting start on google maps the directions work for about a minute or two, but never longer, and usually not at all. Messaging, email and gps directions are what I purchased this phone for. Avoid it if you need gps. Understand this is not directed at the seller, the seller performed as promised, quick delivery and as advertised.
            "
4.0 out of 5 stars,"The phone was directly from Amazon Warehouse and was original. The weight and feel is great . Set up was easy. The was glitches so far or spontaneous restarting. Touch is good. There are lots of new features. The only problem was that notifications did not come in in real time in sleep mode....but, after digging around on the internet, I discovered that the battery usage and saving feature in special permissions was the problem. Works fine now.
            "
4.0 out of 5 stars,"Bought this for the wife, as she had an S5 with 16 gig...and she was out of space and her text messages wouldn't come in.  This S8  is awesome, the only downside is the stupid Bixby app(lost a star Samsung because you can't reprogram it)...would be nice if you could reprogram the button to launch a different app...
            "
5.0 out of 5 stars,"Phone works great so far. I didn't realize it came with a screen protector installed on it so I kinda freaked out when I thought the phone was delivered with a crack all the way down the middle. But I figured it out a couple days later, removed the protector and boom, perfect screen.
            "
5.0 out of 5 stars,"Got this for my brother as a reward for a great school year. Paired with a case, this phone is the amazing for it's price. Holds up well on his end for gaming. On my own GS8 I have outstanding battery life and it's optimization tool just adds on to the great experience.Maximum Power Saving Mode is customizable allowing you to add compatible apps to it and manage things like brightness and CPU performance.No complaints here
            "
4.0 out of 5 stars,"The phone is great, but Bixby is nonresponsive the majority of the time when trying to use voice wake up. I've gone through the setup multiple times, but it still doesn't work. Google assistant wakes up with no problem so it's not the mic or me. Also Bixby works fine with the (poorly placed) Bixby button.
            "
1.0 out of 5 stars,"I was so excited about this phone but what i got is an international version with non us adapter, I verified the IMEI number on Samsung site and it says no warranty:(I have to return the phone now, such a waste of time :
            "
5.0 out of 5 stars,"I purchased a ""like new "" from Amazon with the Earth Day deal.I plugged in the phone and immediately saw the difference in display from my iPhone 7 and lightning fast response with beautiful curved glass.I was willing to forego a few features such as stereo speakers ,slow motion video and emoji characters to save over$300 compared to the S9 plus.After registration of my product with Samsung , 9 months left on the warranty, so phone was most likely a return because someone ordered the wrong product then sent it back.
            "
3.0 out of 5 stars,"Pros: The phone is fast.Good battery life.Very nice looking phone.Display looks very nice.Cons:  My hand would often unintentionally touch a part of the wrap around screen and close browser windows, apps, etc.  This happened often enough to be fairly annoying.Several apps were buggy and would close by themselves or would just not work at all (such as cycletrader app).  There were some annoying quirks with the youtube app.The fingerprint reader is the worst I've used yet, it always took at least 3 or 4 tries every time I got my phone out.  Super annoying.Facial recognition on this phone is a joke.I don't like Samsung's overlay on Android Nougat.  The Samsung keyboard sucks. Stock Android is so much nicer IMO.Overall, for a flagship phone and even at a deeply discounted price I wasn't too impressed with this one.  I have a feeling I would be much happier with a Pixel or the upcoming Pixel 2.
            "
5.0 out of 5 stars,"So far, so good.  Opened the box, put it the sim card from my old phone and was up and running in minutes.  Nice phone.  Beautiful display.
            "
5.0 out of 5 stars,"So far so good! It definitely feels good to use a Samsung again after being stuck with an LG for a bit. My only complaint is that the shipping time was postponed and when i received my package the phone was extremely hot but this is AZ so that's out of anybody's  control.
            "
5.0 out of 5 stars,"Outstanding replacement for my old Samsung SII which started acting a little funny.  Very clear screen, long battery life, and connects with the Bluetooth in all my vehicles in 8 seconds or less and never fails to connect.
            "
1.0 out of 5 stars,"Phone is fine. Works like a charm. But when you go and register the product, the warranty is already expired (By at least a year or a few months). We ordered a replacement model and the issue remains the same. Don't order.
            "
5.0 out of 5 stars,"the planned obsolescence of my s5 finally got to me so I bought the s8+ works good - wonder how long they will allow me to use it before they slow it down.
            "
4.0 out of 5 stars,"This is a pretty good phone and replaced a Moto X Pure.  It's sleek and attractive.  The hardware is beefy--64GB is more than enough for me.  And if I did need more, it's nice that I have the option of using a micro SD card.  The processor and ram have nice performance on apps.  Some people complain about the fingerprint sensor being near the camera.  Personally, I haven't had a problem with that.  Nor have I had a problem with the Bixby button, although it seems unnecessary.  The iris scanner, however, doesn't seem to work for me.  I'm just not using that function.The deduction of a star comes in Samsung's software.  It's not bad.  But there are going to be times where you are banging your head in frustration--'Why won't you let me do  ________?  or why won't you let me remove _______ from MY PHONE?'  For some people, that may be Bixby.  Personally I'm using it in conjunction with Google Assistant and that seems to be working well.  But for those that don't want it, you really shouldn't need 3rd party software to remove it.  Likewise, if you have an app that you prefer to use, then Samsung shouldn't place a barrier to keep you from removing their version.  It was great that they included some apps with a new phone; I get that.  But if I want to get rid of them in favor of something else, I shouldn't have to jump through hoops.And then there are odd situations like Samsung's built in Game Tools.  Now I'm not a heavy gamer, but there are times I'll mindlessly kill some time.  But that stinkin setting was adding 2 extra buttons on the navigation screen in the corners right near the game's buttons.  When I finally managed to kill the buttons, I was getting notifications all the time when the game started-up as well as inconvenient places in the game.  It took a $2.50 purchase for an app called BK Disabler to finally get rid of it.  It's not a lot in the scheme of things.  But man, what an aggravating experience for an otherwise solid & great phone!
            "
5.0 out of 5 stars,"Best cell phone I've had. The colors are vibrant, the camera's great not to mention lots of features. I haven't used bixby due to the reviews but I'm fine without it.
            "
2.0 out of 5 stars,"Beautiful. Runs fast. Worked well with a SIM card transfer on Verizon networks, instantly. Lots of neat features like running multiple windows.Flimsiest thing I've ever seen.I'd owned a Droid Turbo 2 for years that stood up to all kinds of abuse until the battery finally permanently died; This thing cannot stand up to common usage. It had a screen fracture in less than a week after a maybe two-three foot drop even with a case/screen protector on. If you can be rough on tech, avoid the hell out of this phone.
            "
3.0 out of 5 stars,"Samsung android - you must protect yourself from Google.  Comes with bloatware.  This model cannot be easily rooted to get rid of the bloat.
            "
5.0 out of 5 stars,"Bought this phone the other day as a replacement for a Samsung On5 phone that only had 8GB memory but worked ok just slow. Just wanted to have something better with more memory and a unlocked version. This phone seems to have some great features which I'm still exploring. The display and camera is awesome! A little pricey but in the ballpark with other competitors brands/prices. Very happy so far.
            "
5.0 out of 5 stars,"Just as advertised- LIKE IT ALOT!
            "
3.0 out of 5 stars,"Beautiful phone, however if you use Page Plus this device will not work. I have bought 2 phone off amazon and 1 off Ebay trying to take the cheap rout, but I am going to have to just buy this particular phone off the Page Plus website. I hope this review helps fellow Page Plus users.
            "
1.0 out of 5 stars,"This supposedly unlocked phone did not work for Cricket. The phone was compatible, had a working Cricket sim card, but simply did not connect to service. Very disappointed. Returned.
            "
5.0 out of 5 stars,"I purchased this unlocked galaxy s8 sold by Amazon and I couldn't be more pleased with the phone. Truly unlocked. The phone came with all of its accessories- charging adapter, headphones, etc. It arrived when it was expected(Thanks 2 day shipping) and with no issues at all!As far as use, I love everything about this phone. Camera quality is great compared to the phone I was coming from. The phone fits perfectly in my small hands. Overall, could not ask for anything else!
            "
5.0 out of 5 stars,"I don't like that phones nowadays have to be huge but I guess that's what it is. I had to get a new one because my S5 kept breaking. This is one is really good though, I'm happy I went ahead and got it.
            "
5.0 out of 5 stars,"This device works perfectly as advertised. Don't let the naysayers prevent you from buying this based upon the false notion it won't work with Verizon, because all that was needed was entering the IMEI code, which is listed on its back, into the Verizon website to order the necessary and free SIM card.
            "
5.0 out of 5 stars,"This is the nicest phone I've ever had. I was worried buying something this expensive from somewhere other than the manufacturer but it arrived on time and in the original box. Was a breeze setting up and the resolution is absolutely amazing
            "
5.0 out of 5 stars,"I love every aspects of this phone.Highest equality materials; camera, screen, processors, and everything.Well implemented software based on the top class computing power runs this phone seamlessly in any situation.Battery is well managed by optimization tools so that during idle time this phone seems to don't use any battery.
            "
3.0 out of 5 stars,"Nice looking phone that works well, but has the durability of tissue paper. $400 down the drain. Shattered the first time it was dropped (approx two feet on to flat tile floor) even with an OtterBox and the most expensive screen guard I could find. I will never buy a Samsung phone again.
            "
5.0 out of 5 stars,"It was a gift for my husband, he loves it!!I have the LG 30 and he has the S8 the 2 top phones of 2017. Out of the box, he had 8.0. REMEMBER FOLKS, FORBESMAG. RATED THE S8  & THE LG 30 AS TOP ANDROIDS FOR 2017.  HIS REVIEWS  GO FAR BEYOND.  THE APPEARANCE . I ALWAYS GO BY THEM.WITH MY S6 ,OK I HAD 12 MODELS , THEN I GOTA GREAT ONE! BUT, IF YOU BUY FROM SAMSUNG, GREAT PHONE, SHORT ON CONSUMER SERVICE. KNOW YOUR FACTS N REASEARCH!!! DONTWINE.BE HAPPY!😃
            "
5.0 out of 5 stars,"This phone is great. I was able to save money because the price is less than what straight talk wanted for full retail. Was able to activate on straight talk with no problems.
            "
5.0 out of 5 stars,"I love this phone, so many extras, so much fun and great pics.  I have been a Samsung fan for years fourth galaxy phone and each is more impressive than the last.  This is out of the park. Between camera, bixby, and battery life phone is wonderful.
            "
5.0 out of 5 stars,"I love my new phone!! I was apprehensive about buying an unlocked phone but it was brand new out of the box, I took it down to my local Sprint store and they set it up for me, free of charge as well. I'm now trying to get my husband to upgrade his phone as well.
            "
5.0 out of 5 stars,"This is a quality phone, its fast, it has expandavle storage and it was created this year and is one of the cheaper flagships and although I prefer Google assistant bixby does a good job at what it was designed to do. Bixby can download apps for you if you are to lazy to type and that is basically all I use it for, otherwise Google assistant all the way.
            "
5.0 out of 5 stars,"Works great was worried that it wouldn't but in posting this review on my new phone!!!
            "
5.0 out of 5 stars,"Love this phone.  Not the biggest but after putting a Temdan ALL proof case on it, I wouldn't want the S8+.  It would just big too big...and I'm 6'4"" with huge hands.
            "
4.0 out of 5 stars,"I moved from an iPhone 6 to the Samsung S8 because of the recurring battery issues. The first thing I noticed about the Samsung S8 is the significantly longer battery life. The phone is not as user-friendly as the iPhone, but that might be more a function of having been a longtime iPhone user (my learning curve). The phone looks great, comes with a lot of great apps and is relatively easy to set up. There are some quirks that will take some time to get used to, but that's probably true for any new phone. Overall it's a great phone.
            "
1.0 out of 5 stars,"So, the makers of this phone decided to add a personal assistant that pops up whenever you click a button on the side. I have everything integrated with Google and have no need for another personal assistant nor any desire to test one out. But, I constantly accidentally hit this button, and this thing that I have no desire/need for constantly pops up, usually right when you're in the middle of something.""But why don't you just disable it?"" you might say. Well, they make you sign up for an account and go through a whole process just to get to the screen where you can disable the button. So, after a month of aggravation, I finally decided to go through the hassle of disabling this stupid thing that I have not desire nor need for. Well, ok, I finally get it disabled, but having to give it my personal information and such, and who know what kind of data it's gathering. Not to mention power it uses, data it uses, and taking up a whole screen constantly to the left of the main screen. So, I decide to disable the app entire. Well, there's like 4 apps it uses, and you have to disable all of them. But, surprise, Samsung deliberately makes it impossible to disable.So, this all seems like a grand ploy to force you to use their personal assistant, and they figure that you've already bought the phone and won't go through the hassle of returning it, accustoming yourself with another phone, etc.. But take it from me, save yourself. Get a different phone now.
            "
2.0 out of 5 stars,"Every day I have to restart the phone at once to be able to use it. It keeps advising that I have no network registered when I do....it is frustrating at times
            "
4.0 out of 5 stars,"I got this on black friday and had the deal. Since then it is okay. I however am a klutsy person so I dropped it myself. I didnt buy a screen protector because my brother whos a tech wiz said I dont need it but I now have a crack through the camera lense. Other than that I love this phone.
            "
1.0 out of 5 stars,"I don't normally write reviews but I must say this was an extremely disappointing product. The seller clearly advertised this BRAND NEW phone as having a USA warranty and could be used in the US. The phone was bought internationally, making it unusable and not covered under Samsung warranty. Very unhappy and extremely annoyed at being lied to. Product was also not sealed as the ""sealing"" sticker used for the product box was missing as if the phone was switched from the correct device.
            "
5.0 out of 5 stars,"I purchased this phone at the october 23 and I have in my hands now and is a incredible phone.I've been a little bit worry because my purchase is a Verizon unblocked phone,  you know for the CDMA theme but the CDMA the phone is both CDMA AND the GSM NETWORK so I only put it the metro pcs sim and the mtropcs girl do it her magic and work very well and fast. Of course  I paid for the new SIM  and $15 dollars to fee
            "
5.0 out of 5 stars,"Very awesome phone. I don't think I have nothing else to say. Good design.
            "
